ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
98.219.66.33,c-98-219-66-33.hsd1.fl.comcast.net.,US,Hollywood,dnsmasq-2.40,,true,1.00,2017-04-28T18:48:49Z,2015-01-08T01:53:22Z
24.199.154.90,rrcs-24-199-154-90.midsouth.biz.rr.com.,US,Raleigh,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T18:48:54Z,2015-01-08T01:53:55Z
50.241.4.147,amdomain.amphone.com.,US,Atlanta,,,false,0.50,2017-04-28T18:48:52Z,2015-01-08T01:55:24Z
50.59.16.36,mail.cpadog.com.,US,Fontana,,,false,1.00,2017-04-28T18:48:58Z,2015-01-08T01:58:39Z
64.202.177.134,ip-64-202-177-134.secureserver.net.,US,,,,false,1.00,2017-04-28T18:49:03Z,2015-01-08T01:58:47Z
23.96.53.92,,US,Boydton,,,false,1.00,2017-04-28T18:49:06Z,2015-01-08T02:03:57Z
65.117.212.121,65-117-212-121.zirkelwireless.com.,US,Steamboat Springs,,,false,1.00,2017-04-28T18:49:11Z,2015-01-08T02:07:25Z
71.114.249.219,static-71-114-249-219.austtx.dsl-w.frontiernet.net.,US,,,,false,1.00,2017-04-28T18:49:23Z,2015-01-08T02:11:08Z
207.131.200.32,,US,Marysville,,,false,1.00,2017-04-28T18:49:21Z,2015-01-08T02:11:09Z
198.203.47.129,47129.darbygroup.com.,US,Jericho,,,false,1.00,2017-04-28T18:49:22Z,2015-01-08T02:12:22Z
134.39.190.4,ns3.columbiabasin.edu.,US,Pasco,,,false,1.00,2017-04-28T18:49:38Z,2015-01-08T02:20:19Z
50.244.4.194,50-244-4-194-static.hfc.comcastbusiness.net.,US,Mount Prospect,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:49:34Z,2015-01-08T02:21:35Z
24.199.154.91,merchantware.com.,US,Raleigh,,,false,1.00,2017-04-28T18:49:56Z,2015-01-08T02:35:16Z
208.85.178.121,208-85-178-121.peakinter.net.,US,Woodland Park,dnsmasq-2.47,,true,1.00,2017-04-28T18:49:56Z,2015-01-08T02:35:39Z
70.90.66.93,70-90-66-93-BusName-wfl.hfc.comcastbusiness.net.,US,Sarasota,,,false,1.00,2017-04-28T18:50:09Z,2015-01-08T02:41:45Z
107.6.45.4,,US,Santa Ana,dnsmasq-2.48,,false,1.00,2017-04-28T18:50:11Z,2015-01-08T02:44:00Z
47.22.4.110,ool-2f16046e.static.optonline.net.,US,Hawthorne,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:50:15Z,2015-01-08T02:45:25Z
8.22.97.110,host-8-22-97-110.amh.buf.ny.i-evolve.net.,US,Buffalo,dnsmasq-2.55,,false,1.00,2017-04-28T18:50:18Z,2015-01-08T02:46:02Z
216.196.182.73,fuse-dedicated-216-196-182-73.fuse.net.,US,,,,false,1.00,2017-04-28T18:50:19Z,2015-01-08T02:47:05Z
67.78.24.140,plexsrv2.plextech.net.,US,Clearwater,,,false,1.00,2017-04-28T18:50:30Z,2015-01-08T02:56:08Z
67.78.24.138,plexsrv1.plextech.net.,US,Clearwater,,,false,1.00,2017-04-28T18:50:35Z,2015-01-08T02:59:04Z
38.105.12.35,,US,Miami,dnsmasq-2.48,,false,1.00,2017-04-28T18:50:42Z,2015-01-08T03:04:14Z
50.120.82.17,static-50-120-82-17.drr01.cral.id.frontiernet.net.,US,Coeur d'Alene,dnsmasq-2.40,,false,1.00,2017-04-28T18:50:45Z,2015-01-08T03:06:09Z
65.48.115.125,65-48-115-125-static.l2fiber.net.,US,Tallahassee,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:50:52Z,2015-01-08T03:09:36Z
134.39.190.58,ns2.columbiabasin.edu.,US,Pasco,,,false,0.50,2017-04-28T18:51:03Z,2015-01-08T03:11:33Z
173.12.52.229,173-12-52-229-panjde.hfc.comcastbusiness.net.,US,,,,false,1.00,2017-04-28T18:51:02Z,2015-01-08T03:13:57Z
209.36.106.3,,US,,,,false,1.00,2017-04-28T18:51:02Z,2015-01-08T03:15:45Z
50.194.14.146,50-194-14-146-static.hfc.comcastbusiness.net.,US,Nashville,,,false,1.00,2017-04-28T18:51:05Z,2015-01-08T03:18:45Z
65.124.93.8,dns1.cityofirving.org.,US,,,,false,1.00,2017-04-28T18:51:12Z,2015-01-08T03:21:59Z
168.82.58.175,hq3dcsip02.fdhc.state.fl.us.,US,Tallahassee,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:51:12Z,2015-01-08T03:23:10Z
50.58.16.72,ns1.cgx.com.,US,Laurel,,,false,1.00,2017-04-28T18:51:21Z,2015-01-08T03:29:54Z
216.150.11.141,ns4.metanethosting.com.,US,Atlanta,,,false,1.00,2017-04-28T18:51:21Z,2015-01-08T03:30:40Z
50.254.4.62,50-254-4-62-static.hfc.comcastbusiness.net.,US,Bloomington,,,false,1.00,2017-04-28T18:51:30Z,2015-01-08T03:36:37Z
216.105.185.183,183.185-24.cm.ptn.tftn.dynamic.friendlycity.net.,US,Tifton,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6,,false,1.00,2017-04-28T18:51:44Z,2015-01-08T03:41:46Z
68.65.136.42,cust42.telwestnet.net.,US,San Antonio,,,false,1.00,2017-04-28T18:51:50Z,2015-01-08T03:49:20Z
72.92.88.10,static-72-92-88-10.phlapa.fios.verizon.net.,US,Downingtown,,,false,0.50,2017-04-28T18:52:04Z,2015-01-08T03:54:43Z
168.82.58.25,hq3dcvip02.fdhc.state.fl.us.,US,Tallahassee,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:52:14Z,2015-01-08T04:05:54Z
74.208.69.119,u16256464.onlinehome-server.com.,US,Wayne,,,false,1.00,2017-04-28T18:52:19Z,2015-01-08T04:06:47Z
162.17.177.34,162-17-177-34-static.hfc.comcastbusiness.net.,US,,,,false,0.50,2017-04-28T18:52:21Z,2015-01-08T04:09:21Z
104.0.52.44,104-0-52-44.lightspeed.oshkwi.sbcglobal.net.,US,Greenville,dnsmasq-2.62,,false,1.00,2017-04-28T18:52:28Z,2015-01-08T04:12:32Z
198.125.160.95,pcpoccm01.lns.mit.edu.,US,Cambridge,dnsmasq-2.48,,false,1.00,2017-04-28T18:52:31Z,2015-01-08T04:14:58Z
24.56.176.155,mail.howardmccalebtire.com.,US,Hobbs,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:52:39Z,2015-01-08T04:20:25Z
173.87.94.100,static-173-87-94-100.dr01.rmny.wv.frontiernet.net.,US,Blue Earth,Version: recursive-main/16245405,,false,1.00,2017-04-28T18:52:41Z,2015-01-08T04:21:59Z
66.29.193.210,mail.secfiling.com.,US,Chicago,Microsoft DNS 6.0.6001 (17714726),,false,1.00,2017-04-28T18:52:56Z,2015-01-08T04:28:43Z
104.0.52.41,remote.cdscomputers.com.,US,Greenville,dnsmasq-2.62,,true,1.00,2017-04-28T18:52:56Z,2015-01-08T04:32:21Z
207.67.115.254,207-67-115-254.static.twtelecom.net.,US,Milwaukee,,,false,0.50,2017-04-28T18:53:03Z,2015-01-08T04:36:36Z
104.0.52.45,filter.cdscomputers.com.,US,Greenville,dnsmasq-2.62,,true,1.00,2017-04-28T18:53:05Z,2015-01-08T04:37:41Z
162.217.101.218,,US,New York,9.10.0-RedHat-9.10.0-0.el6,,true,1.00,2017-04-28T18:53:10Z,2015-01-08T04:39:10Z
74.254.68.132,ns.dcl.lib.sc.us.,US,,,,false,1.00,2017-04-28T18:53:31Z,2015-01-08T04:54:52Z
24.100.136.75,,US,Raymond,,,false,1.00,2017-04-28T18:53:35Z,2015-01-08T04:56:56Z
97.78.253.28,rrcs-97-78-253-28.se.biz.rr.com.,US,Bakersfield,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T18:53:35Z,2015-01-08T04:56:56Z
50.248.205.37,remote.mswired.com.,US,Seattle,Microsoft DNS 6.0.6002 (17724836),,false,1.00,2017-04-28T18:53:42Z,2015-01-08T05:00:47Z
173.191.92.232,h232.92.191.173.static.ip.windstream.net.,US,Lexington,dnsmasq-2.40,,false,1.00,2017-04-28T18:53:47Z,2015-01-08T05:05:17Z
206.64.117.210,danproxy025.dan.uu.net.,US,Chicago,,,false,0.50,2017-04-28T18:54:01Z,2015-01-08T05:06:09Z
12.168.201.153,,US,,,,false,1.00,2017-04-28T18:54:11Z,2015-01-08T05:16:54Z
12.181.94.131,,US,,,,false,1.00,2017-04-28T18:54:12Z,2015-01-08T05:18:06Z
66.181.192.10,resolver1.mags.net.,US,Danbury,,,false,1.00,2017-04-28T18:54:13Z,2015-01-08T05:18:54Z
206.109.25.2,02.19.ce6d.cidr.airmail.net.,US,Floresville,9.3.0,,false,1.00,2017-04-28T18:54:14Z,2015-01-08T05:19:04Z
66.182.213.30,DSL2-30.1scom.net.,US,Keller,,,false,1.00,2017-04-28T18:54:41Z,2015-01-08T05:41:08Z
74.92.219.109,74-92-219-109-Colorado.hfc.comcastbusiness.net.,US,,,,false,1.00,2017-04-28T18:54:52Z,2015-01-08T06:04:27Z
173.161.35.42,173-161-35-42-Illinois.hfc.comcastbusiness.net.,US,Shorewood,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:54:56Z,2015-01-08T06:17:14Z
63.142.136.220,,US,Cherokee,,,false,0.50,2017-04-28T18:55:25Z,2015-01-08T06:42:06Z
69.21.245.82,h69-21-245-82.nwblwi.dedicated.static.tds.net.,US,,,,false,1.00,2017-04-28T18:55:13Z,2015-01-08T06:43:20Z
75.99.41.114,ool-4b632972.static.optonline.net.,US,Eastport,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:55:27Z,2015-01-08T07:06:01Z
69.60.105.141,2-lisa.net.,US,Miami Beach,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:55:46Z,2015-01-08T07:39:05Z
170.215.106.189,static-170-215-106-189.dsl1.mnd.mn.frontiernet.net.,US,Ranger,dnsmasq-2.40,,false,1.00,2017-04-28T18:55:51Z,2015-01-08T07:42:10Z
152.158.192.51,ap-dns2.kw.jp.prserv.net.,US,,,,false,1.00,2017-04-28T18:55:55Z,2015-01-08T07:42:30Z
24.204.53.21,static.NWCONLINE.NET.,US,Marshall,,,false,0.50,2017-04-28T18:55:56Z,2015-01-08T07:43:00Z
12.166.247.4,,US,Lawrenceville,,,false,1.00,2017-04-28T18:55:57Z,2015-01-08T07:43:27Z
173.187.30.238,h238.30.187.173.static.ip.windstream.net.,US,Lake Butler,,,false,1.00,2017-04-28T18:55:59Z,2015-01-08T07:48:55Z
24.56.176.154,mail.qualitytrucktire.com.,US,Hobbs,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:56:00Z,2015-01-08T07:49:16Z
73.45.134.196,c-73-45-134-196.hsd1.il.comcast.net.,US,Champaign,dnsmasq-2.40,,true,1.00,2017-04-28T18:56:05Z,2015-01-08T07:53:00Z
50.241.169.196,barracuda.one2onecomputers.com.,US,Grantville,,,false,1.00,2017-04-28T18:56:17Z,2015-01-08T08:02:22Z
64.207.225.82,mail.mykiddsdoc.com.,US,,,,false,1.00,2017-04-28T18:56:16Z,2015-01-08T08:03:51Z
152.26.236.193,,US,Charlotte,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T18:56:19Z,2015-01-08T08:04:23Z
64.207.225.114,wsip-64-207-225-114.tu.ok.cox.net.,US,,dnsmasq-2.40,,false,1.00,2017-04-28T18:56:19Z,2015-01-08T08:07:00Z
70.63.158.30,rrcs-70-63-158-30.midsouth.biz.rr.com.,US,Raleigh,,,false,1.00,2017-04-28T18:56:24Z,2015-01-08T08:10:14Z
75.144.40.121,75-144-40-121-Atlanta.hfc.comcastbusiness.net.,US,Rome,dnsmasq-2.45,,true,1.00,2017-04-28T18:56:25Z,2015-01-08T08:10:15Z
75.103.110.170,posecon.net.,US,Phoenix,Microsoft DNS 6.1.7601 (1DB144E7),,false,1.00,2017-04-28T18:56:30Z,2015-01-08T08:10:55Z
23.227.165.154,23-227-165-154-customer-incero.com.,US,Austin,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:56:26Z,2015-01-08T08:11:45Z
65.100.38.197,65-100-38-197.dia.static.qwest.net.,US,,dnsmasq-2.40,,false,1.00,2017-04-28T18:56:27Z,2015-01-08T08:13:13Z
69.20.190.209,,US,Rexburg,,,false,1.00,2017-04-28T18:56:31Z,2015-01-08T08:13:13Z
206.132.224.202,host-206-132-224-202.metrompls.com.,US,,,,false,1.00,2017-04-28T18:56:33Z,2015-01-08T08:15:42Z
75.103.110.48,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T18:56:38Z,2015-01-08T08:20:32Z
75.151.45.41,mail.communityengineeringonline.com.,US,Estero,,,false,1.00,2017-04-28T18:56:44Z,2015-01-08T08:30:03Z
205.209.241.31,,US,Lubbock,,,false,0.50,2017-04-28T18:56:57Z,2015-01-08T08:31:03Z
173.14.33.188,173-14-33-188-Michigan.hfc.comcastbusiness.net.,US,Eastpointe,,,false,1.00,2017-04-28T18:56:50Z,2015-01-08T08:32:54Z
216.51.211.233,,US,Marshalltown,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:56:53Z,2015-01-08T08:35:52Z
184.10.20.193,static-184-10-20-193.dsl1.ekgv.ca.frontiernet.net.,US,Stockton,dnsmasq-2.40,,false,1.00,2017-04-28T18:57:06Z,2015-01-08T08:48:56Z
108.76.124.157,108-76-124-157.lightspeed.iplsin.sbcglobal.net.,US,,dnsmasq-2.40,,false,0.50,2017-04-28T18:57:11Z,2015-01-08T08:52:43Z
66.98.250.96,server1.unique-hosting.net.,US,Houston,9.2.2,,false,0.50,2017-04-28T18:57:18Z,2015-01-08T08:59:32Z
64.198.106.218,64-198-106-218.ip.mcleodusa.net.,US,Eden Prairie,dnsmasq-2.62,,false,1.00,2017-04-28T18:57:17Z,2015-01-08T09:00:33Z
50.194.149.4,mail.rcomcorp.com.,US,Monument,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:57:20Z,2015-01-08T09:05:37Z
72.248.60.34,fs1.cnesvcs.com.,US,Fall River,,,false,1.00,2017-04-28T18:57:24Z,2015-01-08T09:09:39Z
207.47.68.176,207-47-68-176.static-ip.telepacific.net.,US,Canoga Park,,,false,1.00,2017-04-28T18:57:31Z,2015-01-08T09:16:05Z
131.247.42.4,,US,Tampa,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T18:57:41Z,2015-01-08T09:26:50Z
208.81.80.5,dom.forbin.com.,US,Waterloo,,,false,1.00,2017-04-28T18:57:43Z,2015-01-08T09:28:06Z
12.6.62.114,mail.nmphc.org.,US,Ashland,Microsoft DNS 6.0.6002 (1772487D),,false,1.00,2017-04-28T18:57:47Z,2015-01-08T09:33:54Z
184.9.142.34,,US,Beaverton,dnsmasq-2.40,,false,1.00,2017-04-28T18:57:56Z,2015-01-08T09:42:22Z
68.110.223.60,wsip-68-110-223-60.ks.ok.cox.net.,US,Wichita,,,false,1.00,2017-04-28T18:58:01Z,2015-01-08T09:45:03Z
173.15.234.106,173-15-234-106-static.hfc.comcastbusiness.net.,US,,Microsoft DNS 6.0.6002 (1772487D),,false,1.00,2017-04-28T18:58:00Z,2015-01-08T09:49:30Z
68.71.69.49,DSL-6-49.1scom.net.,US,Keller,,,false,1.00,2017-04-28T18:58:13Z,2015-01-08T10:01:34Z
149.11.150.18,,US,,,,false,1.00,2017-04-28T18:58:13Z,2015-01-08T10:02:08Z
199.58.78.198,,US,Quitman,Microsoft DNS 6.0.6001 (17714650),,false,1.00,2017-04-28T18:58:18Z,2015-01-08T10:04:45Z
69.25.34.198,,US,,,,true,1.00,2017-04-28T18:58:18Z,2015-01-08T10:05:26Z
216.23.224.16,ns2.esignal.com.,US,Hayward,,,false,1.00,2017-04-28T18:58:31Z,2015-01-08T10:12:16Z
50.205.180.12,ns2.bristolcc.edu.,US,,Microsoft DNS 6.1.7601 (1DB14A66),,false,1.00,2017-04-28T18:58:26Z,2015-01-08T10:13:53Z
24.181.107.232,southerncontrols.com.,US,Montgomery,dnsmasq-2.72,,false,1.00,2017-04-28T18:58:34Z,2015-01-08T10:18:56Z
24.89.188.179,ool-1859bcb3.static.optonline.net.,US,New Brunswick,dnsmasq-2.40,,true,1.00,2017-04-28T18:58:38Z,2015-01-08T10:24:34Z
131.247.42.2,pplant-6.plant.usf.edu.,US,Tampa,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T18:58:48Z,2015-01-08T10:34:21Z
216.51.211.234,smucache.smunet.net.,US,Marshalltown,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:58:53Z,2015-01-08T10:35:16Z
69.25.34.194,,US,,,,true,1.00,2017-04-28T18:58:52Z,2015-01-08T10:38:30Z
24.153.187.102,rrcs-24-153-187-102.sw.biz.rr.com.,US,El Paso,dnsmasq-2.47,,false,1.00,2017-04-28T18:58:55Z,2015-01-08T10:42:56Z
198.248.79.224,bravodog.highland.cc.ks.us.,US,Highland,,,false,1.00,2017-04-28T18:59:01Z,2015-01-08T10:44:57Z
65.39.166.133,,US,New York,9.9.4-RedHat-9.9.4-38.el7_3,,false,1.00,2017-04-28T18:59:09Z,2015-01-08T10:45:20Z
50.199.179.182,50-199-179-182-static.hfc.comcastbusiness.net.,US,Pittsburgh,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:59:15Z,2015-01-08T10:58:42Z
66.76.76.15,66-76-76-15.cabtcmtk01.com.sta.suddenlink.net.,US,Cabot,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T18:59:51Z,2015-01-08T11:27:41Z
208.180.62.254,,US,Tyler,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T18:59:50Z,2015-01-08T11:27:42Z
24.172.187.130,rrcs-24-172-187-130.central.biz.rr.com.,US,Royal Oak,,,false,1.00,2017-04-28T18:59:55Z,2015-01-08T11:31:01Z
66.222.22.138,h66-222-22-138.cncrtn.dedicated.static.tds.net.,US,Knoxville,Do you really need to know this. If so please call me looking it up here is rude,,false,1.00,2017-04-28T19:00:03Z,2015-01-08T11:35:37Z
69.196.208.10,ib3.lighttube.net.,US,Tullahoma,,,false,1.00,2017-04-28T19:00:14Z,2015-01-08T11:46:05Z
64.183.191.78,rrcs-64-183-191-78.sw.biz.rr.com.,US,Irving,,,false,1.00,2017-04-28T19:00:16Z,2015-01-08T11:46:26Z
24.172.187.132,rrcs-24-172-187-132.central.biz.rr.com.,US,Royal Oak,,,false,1.00,2017-04-28T19:00:24Z,2015-01-08T11:52:38Z
50.194.243.193,50-194-243-193-static.hfc.comcastbusiness.net.,US,Atlanta,,,false,1.00,2017-04-28T19:00:25Z,2015-01-08T11:53:57Z
69.24.34.200,69-24-34-200.ptr.p2pa.com.,US,New Britain,Microsoft DNS 6.1.7600 (1DB04228),,false,1.00,2017-04-28T19:00:27Z,2015-01-08T11:55:02Z
66.165.182.76,,US,Miami,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:00:29Z,2015-01-08T11:58:24Z
205.237.197.254,253.197.237.205.in-addr.arpa.,US,Pompano Beach,dnsmasq-2.45,,false,1.00,2017-04-28T19:00:38Z,2015-01-08T12:02:58Z
204.93.193.211,hackchat.org.,US,Chicago,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T19:00:47Z,2015-01-08T12:11:30Z
74.213.255.6,,US,Marina del Rey,,,false,1.00,2017-04-28T19:00:58Z,2015-01-08T12:17:01Z
50.56.217.232,50-56-217-232.static.cloud-ips.com.,US,San Antonio,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T19:01:00Z,2015-01-08T12:18:03Z
65.255.197.147,,US,Middletown,dnsmasq-2.33,,false,1.00,2017-04-28T19:00:58Z,2015-01-08T12:18:59Z
157.130.136.78,centerpointenergy-gw.customer.alter.net.,US,,Version: recursive-main/18640994,,false,1.00,2017-04-28T19:01:07Z,2015-01-08T12:25:41Z
12.14.10.228,,US,Addison,dnsmasq-2.72,,false,1.00,2017-04-28T19:01:20Z,2015-01-08T12:35:48Z
72.29.105.71,,US,St Louis,,,false,1.00,2017-04-28T19:01:25Z,2015-01-08T12:42:22Z
69.196.208.8,ib1.lighttube.net.,US,Tullahoma,,,false,1.00,2017-04-28T19:01:27Z,2015-01-08T12:45:24Z
216.30.183.41,,US,Charlottesville,,,false,1.00,2017-04-28T19:01:30Z,2015-01-08T12:47:45Z
66.109.24.86,server.myccorp.com.,US,Brooklyn,,,false,0.50,2017-04-28T19:01:42Z,2015-01-08T12:50:52Z
216.215.234.175,216.215.234.175.nw.nuvox.net.,US,Shawnee,,,false,1.00,2017-04-28T19:01:42Z,2015-01-08T12:55:48Z
66.228.38.199,li288-199.members.linode.com.,US,Newark,dnsmasq-2.45,,true,1.00,2017-04-28T19:01:54Z,2015-01-08T13:01:23Z
70.89.96.25,70-89-96-25-cruise-tix-miami-fl.hfc.comcastbusiness.net.,US,Hobe Sound,Microsoft DNS 6.1.7600 (1DB04228),,false,0.50,2017-04-28T19:01:59Z,2015-01-08T13:07:22Z
46.21.152.67,ns2.swiftway.net.,US,,PowerDNS Authoritative Server 3.4.6 (jenkins@autotest.powerdns.com built 20151019162311 root@swiftwayns2),,true,1.00,2017-04-28T19:02:09Z,2015-01-08T13:14:36Z
38.64.134.203,ns2.oncics.net.,US,,,,false,1.00,2017-04-28T19:02:17Z,2015-01-08T13:15:31Z
72.29.105.70,,US,St Louis,,,false,1.00,2017-04-28T19:02:22Z,2015-01-08T13:25:16Z
12.14.10.226,,US,Addison,dnsmasq-2.72,,false,1.00,2017-04-28T19:02:23Z,2015-01-08T13:26:10Z
68.14.214.218,ninemoons.com.,US,Mesa,,,false,1.00,2017-04-28T19:02:24Z,2015-01-08T13:26:35Z
173.163.250.117,173-163-250-117-BusName.Stockton.hfc.comcastbusiness.net.,US,Columbia,[SECURED],,true,1.00,2017-04-28T19:02:32Z,2015-01-08T13:34:03Z
167.102.231.179,,US,Baltimore,,,false,1.00,2017-04-28T19:02:34Z,2015-01-08T13:35:31Z
216.174.118.101,reverse.techspace.com.,US,Sherman Oaks,,,false,1.00,2017-04-28T19:02:38Z,2015-01-08T13:35:34Z
50.205.22.226,50-205-22-226-static.hfc.comcastbusiness.net.,US,Roseville,dnsmasq-2.75,,false,1.00,2017-04-28T19:02:39Z,2015-01-08T13:38:34Z
70.100.10.217,static-70-100-10-217.br1.blu.wv.frontiernet.net.,US,Princeton,dnsmasq-2.40,,false,1.00,2017-04-28T19:02:46Z,2015-01-08T13:42:06Z
173.241.117.103,173.241.117.103.4wbi.net.,US,Westphalia,,,true,1.00,2017-04-28T19:02:50Z,2015-01-08T13:45:11Z
12.172.9.45,dns1.c3premedia.com.,US,,Microsoft DNS 6.0.6002 (17724C46),,false,1.00,2017-04-28T19:02:55Z,2015-01-08T13:46:11Z
72.12.87.4,,US,Augusta,,,false,0.50,2017-04-28T19:03:11Z,2015-01-08T13:50:38Z
64.71.17.162,64-71-17-162.static.wiline.com.,US,San Mateo,,,false,0.50,2017-04-28T19:02:57Z,2015-01-08T13:51:24Z
167.102.231.183,,US,Baltimore,,,false,0.50,2017-04-28T19:03:01Z,2015-01-08T13:51:47Z
216.237.114.148,216-237-114-148.infortech.net.,US,Sunnyvale,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:03:05Z,2015-01-08T13:53:40Z
50.47.72.218,ns1.carpelaw.com.,US,Seattle,,,false,0.50,2017-04-28T19:03:02Z,2015-01-08T13:55:29Z
66.223.52.231,.,US,Atlanta,,,false,1.00,2017-04-28T19:03:06Z,2015-01-08T13:57:34Z
64.83.236.42,64-83-236-42.static.stcd.mn.charter.com.,US,Montevideo,dnsmasq-2.33,,true,1.00,2017-04-28T19:03:06Z,2015-01-08T13:57:35Z
69.28.212.48,,US,New York,,,false,1.00,2017-04-28T19:03:11Z,2015-01-08T13:59:27Z
68.251.212.13,68-251-212-13.air-wans.com.,US,Joliet,,,false,1.00,2017-04-28T19:03:09Z,2015-01-08T14:00:09Z
8.3.64.181,,US,Torrance,dnsmasq-2.66,,false,1.00,2017-04-28T19:03:36Z,2015-01-08T14:08:18Z
173.85.225.89,,US,Red Hook,dnsmasq-2.40,,false,1.00,2017-04-28T19:03:21Z,2015-01-08T14:09:45Z
204.196.236.11,docdns.corrections.state.la.us.,US,Greenwell Springs,,,false,0.50,2017-04-28T19:03:25Z,2015-01-08T14:10:18Z
76.79.37.147,rrcs-76-79-37-147.west.biz.rr.com.,US,,,,false,1.00,2017-04-28T19:03:22Z,2015-01-08T14:10:28Z
198.71.58.110,u16620335.onlinehome-server.com.,US,Wayne,,,false,0.50,2017-04-28T19:03:32Z,2015-01-08T14:11:49Z
173.71.30.195,oasis.egarage.net.,US,Denton,,,false,0.50,2017-04-28T19:03:29Z,2015-01-08T14:14:19Z
75.103.111.242,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:03:28Z,2015-01-08T14:14:30Z
70.89.234.65,70-89-234-65-BusName-VA.hfc.comcastbusiness.net.,US,,Microsoft DNS 6.1.7600 (1DB04001),,false,1.00,2017-04-28T19:03:30Z,2015-01-08T14:14:43Z
8.29.19.16,www.professionalnaturalsantaclaus.com.,US,,Microsoft DNS 6.0.6002 (1772487D),,false,1.00,2017-04-28T19:03:39Z,2015-01-08T14:20:03Z
69.59.209.34,,US,Lebanon,,,false,1.00,2017-04-28T19:03:49Z,2015-01-08T14:25:18Z
66.210.152.28,communicator.itservicestation.com.,US,,,,false,1.00,2017-04-28T19:03:50Z,2015-01-08T14:28:40Z
173.228.135.243,,US,New York,dnsmasq-2.48,,false,1.00,2017-04-28T19:03:56Z,2015-01-08T14:31:12Z
67.199.120.64,,US,New Hyde Park,Microsoft DNS 6.1.7601 (1DB14556),,false,1.00,2017-04-28T19:04:02Z,2015-01-08T14:31:54Z
75.103.66.193,,US,Phoenix,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6,,false,1.00,2017-04-28T19:03:56Z,2015-01-08T14:33:01Z
75.103.111.200,,US,Phoenix,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:03:56Z,2015-01-08T14:33:19Z
50.47.72.219,ns1.apgood.com.,US,Seattle,,,false,1.00,2017-04-28T19:04:08Z,2015-01-08T14:40:06Z
216.237.114.149,216-237-114-149.infortech.net.,US,Sunnyvale,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:04:09Z,2015-01-08T14:40:52Z
198.71.58.148,u16552517.onlinehome-server.com.,US,Wayne,,,false,1.00,2017-04-28T19:04:14Z,2015-01-08T14:42:02Z
76.25.207.157,c-76-25-207-157.hsd1.co.comcast.net.,US,Longmont,dnsmasq-2.40,,true,1.00,2017-04-28T19:04:19Z,2015-01-08T14:45:49Z
173.192.29.109,bitaminc11.bitam.com.,US,Dallas,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:04:18Z,2015-01-08T14:45:58Z
136.179.2.103,cust-136.179.2.103.switchnap.com.,US,Santa Barbara,Microsoft DNS 6.1.7601 (1DB15B4F),,false,1.00,2017-04-28T19:04:18Z,2015-01-08T14:46:20Z
76.79.37.145,rrcs-76-79-37-145.west.biz.rr.com.,US,,,,false,1.00,2017-04-28T19:04:21Z,2015-01-08T14:47:18Z
